family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
complete_graph,180,179,179,179,35.273,1378.95,1,1
complete_graph,180,179,179,179,35.133,1403.74,1,1
complete_graph,180,179,179,179,36.674,1395.46,1,1
complete_graph,180,179,179,179,35.419,1465.86,1,1
complete_graph,180,179,179,179,34.63,1375.18,1,1
complete_graph,180,179,179,179,35.776,1376.03,1,1
complete_graph,180,179,179,179,37.482,1376.45,1,1
complete_graph,180,179,179,179,37.344,1413.95,1,1
complete_graph,180,179,179,179,37.157,1406.62,1,1
complete_graph,180,179,179,179,35.118,1360.95,1,1
complete_graph,180,179,179,179,35.178,1413.93,1,1
